Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genres_list,Platforms_list,db_id
Genkai Tokki: Moero Chronicle,3.4,Rpg,"Nintendo Switch, Pc, Android, Ios, Ps Vita",Mature,-0.3210871000825768,3,['rpg'],"['nintendo switch', 'pc', 'android', 'ios', 'ps vita']",2010
Opus: The Day We Found Earth,3.13,"Adventure, Rpg, Indie","Nintendo Switch, Ios, Android, Pc, Macos",Everyone 10+,-0.727240845794902,2,"['adventure', 'rpg', 'indie']","['nintendo switch', 'ios', 'android', 'pc', 'macos']",2011
Demon Hunter: Chronicles From Beyond,3.0,"Adventure, Casual, Puzzle","Ios, Pc, Macos, Linux, Android",Teen,-0.922796352989725,5,"['adventure', 'casual', 'puzzle']","['ios', 'pc', 'macos', 'linux', 'android']",2012
Through Abandoned,2.73,"Adventure, Indie, Puzzle","Ios, Android, Pc",Everyone 10+,-1.3289500987020502,2,"['adventure', 'indie', 'puzzle']","['ios', 'android', 'pc']",2013
Enigmatis 3: The Shadow Of Karkhala,3.85,"Adventure, Casual, Puzzle","Playstation 4, Xbox One, Linux, Pc, Ios, Android, Macos",Teen,0.3558358094379651,5,"['adventure', 'casual', 'puzzle']","['playstation 4', 'xbox one', 'linux', 'pc', 'ios', 'android', 'macos']",2014
Silver,3.97,"Action, Adventure, Rpg, Card","Classic Macintosh, Dreamcast, Android, Macos, Linux, Pc",Everyone,0.5363485853101099,1,"['action', 'adventure', 'rpg', 'card']","['classic macintosh', 'dreamcast', 'android', 'macos', 'linux', 'pc']",2015
Another Lost Phone: Laura'S Story,3.76,"Adventure, Casual, Indie, Puzzle","Nintendo Switch, Android, Ios, Pc, Macos, Linux",Mature,0.2204512275338563,3,"['adventure', 'casual', 'indie', 'puzzle']","['nintendo switch', 'android', 'ios', 'pc', 'macos', 'linux']",2016
Music Racer,3.21,"Action, Racing, Arcade, Casual, Indie","Android, Playstation 4, Xbox One, Nintendo Switch, Pc, Ios",Everyone,-0.6068989952134722,1,"['action', 'racing', 'arcade', 'casual', 'indie']","['android', 'playstation 4', 'xbox one', 'nintendo switch', 'pc', 'ios']",2017
Ibomber Attack,2.5,"Action, Adventure, Arcade, Casual, Indie","Linux, Macos, Android, Pc, Ios",Teen,-1.6749329191236604,5,"['action', 'adventure', 'arcade', 'casual', 'indie']","['linux', 'macos', 'android', 'pc', 'ios']",2018
The Lion’S Song,3.79,Adventure,"Nintendo Switch, Linux, Pc, Macos, Android, Ios",Teen,0.2655794215018928,5,['adventure'],"['nintendo switch', 'linux', 'pc', 'macos', 'android', 'ios']",2588
Cosmic Express,3.75,"Indie, Puzzle","Macos, Linux, Android, Pc, Ios",Everyone 10+,0.205408496211178,2,"['indie', 'puzzle']","['macos', 'linux', 'android', 'pc', 'ios']",2020
Grand Theft Auto: The Trilogy – The Definitive Edition,2.07,"Action, Shooter","Playstation 4, Nintendo Switch, Xbox Series S/X, Playstation 5, Android, Xbox One, Ios, Pc",Mature,-2.321770365998845,3,"['action', 'shooter']","['playstation 4', 'nintendo switch', 'xbox series s/x', 'playstation 5', 'android', 'xbox one', 'ios', 'pc']",2589
Apollo Justice: Ace Attorney,4.18,"Action, Adventure","Nintendo Ds, Nintendo 3Ds, Android, Ios",Teen,0.8522459430863619,5,"['action', 'adventure']","['nintendo ds', 'nintendo 3ds', 'android', 'ios']",2022
Braveland Pirate,3.79,"Adventure, Rpg, Strategy, Casual","Linux, Macos, Pc, Ios, Android",Teen,0.2655794215018928,5,"['adventure', 'rpg', 'strategy', 'casual']","['linux', 'macos', 'pc', 'ios', 'android']",2023
The Forest Of Doom,3.27,"Adventure, Rpg, Indie","Android, Macos, Pc, Linux",Teen,-0.5166426072773999,5,"['adventure', 'rpg', 'indie']","['android', 'macos', 'pc', 'linux']",2024
Freddi Fish 2: The Case Of The Haunted Schoolhouse,4.03,"Adventure, Casual, Educational","Ios, Pc, Macos, Linux, Android",Everyone,0.6266049732461821,1,"['adventure', 'casual', 'educational']","['ios', 'pc', 'macos', 'linux', 'android']",2025
Regeria Hope Episode 1,0.0,"Adventure, Indie","Android, Pc, Linux, Macos",Everyone 10+,-5.435615749793337,2,"['adventure', 'indie']","['android', 'pc', 'linux', 'macos']",2026
Clash Of Clans,3.5,"Action, Strategy","Android, Ios",Everyone 10+,-0.1706597868557896,2,"['action', 'strategy']","['android', 'ios']",2027
Marble Duel,3.23,"Arcade, Casual, Family, Indie, Puzzle","Pc, Android, Playstation 4, Xbox One, Linux, Ios",Everyone 10+,-0.5768135325681147,2,"['arcade', 'casual', 'family', 'indie', 'puzzle']","['pc', 'android', 'playstation 4', 'xbox one', 'linux', 'ios']",2028
Mechanika,3.61,"Adventure, Indie, Puzzle","Android, Pc, Linux, Playstation 4, Nintendo Switch, Xbox One, Ios, Macos",Mature,-0.005189742306324,3,"['adventure', 'indie', 'puzzle']","['android', 'pc', 'linux', 'playstation 4', 'nintendo switch', 'xbox one', 'ios', 'macos']",2029
Dragon Quest Viii: Journey Of The Cursed King,4.39,Rpg,"Nintendo 3Ds, Ios, Android, Playstation 2",Teen,1.1681433008626148,5,['rpg'],"['nintendo 3ds', 'ios', 'android', 'playstation 2']",2030
Pubg Mobile,3.62,"Action, Shooter, Massively Multiplayer","Ios, Android",Mature,0.0098529890163549,3,"['action', 'shooter', 'massively multiplayer']","['ios', 'android']",2031
Oo,3.0,"Action, Arcade, Casual, Indie","Linux, Pc, Macos, Android, Ios",Everyone 10+,-0.922796352989725,2,"['action', 'arcade', 'casual', 'indie']","['linux', 'pc', 'macos', 'android', 'ios']",2032
Shadow Warrior Classic Redux,3.31,"Action, Shooter","Macos, Linux, Android, Pc",Mature,-0.456471681986685,3,"['action', 'shooter']","['macos', 'linux', 'android', 'pc']",2033
Prehistorik,3.76,"Arcade, Platformer","Commodore / Amiga, Ios, Atari St, Pc, Android, Macos",Everyone 10+,0.2204512275338563,2,"['arcade', 'platformer']","['commodore / amiga', 'ios', 'atari st', 'pc', 'android', 'macos']",2034
Re-Volt,4.16,"Racing, Arcade","Pc, Dreamcast, Nintendo 64, Playstation, Android, Ios",Everyone,0.8221604804410052,1,"['racing', 'arcade']","['pc', 'dreamcast', 'nintendo 64', 'playstation', 'android', 'ios']",2035
Phoenix Wright: Ace Attorney - Dual Destinies,4.14,"Adventure, Rpg, Simulation","Nintendo 3Ds, Android, Ios",Mature,0.792075017795647,3,"['adventure', 'rpg', 'simulation']","['nintendo 3ds', 'android', 'ios']",2036
Braveland Wizard,3.42,"Adventure, Rpg, Strategy, Casual, Indie","Ios, Macos, Pc, Linux, Android",Teen,-0.2910016374372194,5,"['adventure', 'rpg', 'strategy', 'casual', 'indie']","['ios', 'macos', 'pc', 'linux', 'android']",2037
Heaven Burns Red,2.5,"Adventure, Rpg","Pc, Android, Ios",Teen,-1.6749329191236604,5,"['adventure', 'rpg']","['pc', 'android', 'ios']",2038
Drop Hunt - Adventure Puzzle,1.88,"Adventure, Indie, Puzzle","Android, Pc",Everyone,-2.6075822611297403,1,"['adventure', 'indie', 'puzzle']","['android', 'pc']",2039
Legends Of Runeterra,3.66,"Strategy, Card","Pc, Ios, Android",Teen,0.0700239143070698,5,"['strategy', 'card']","['pc', 'ios', 'android']",2040
Doom & Destiny,3.18,"Adventure, Rpg, Indie","Xbox One, Ios, Pc, Macos, Linux, Nintendo Switch, Playstation 4, Android",Mature,-0.652027189181508,3,"['adventure', 'rpg', 'indie']","['xbox one', 'ios', 'pc', 'macos', 'linux', 'nintendo switch', 'playstation 4', 'android']",2041
Puzzle Quest 2,3.42,"Adventure, Rpg, Casual, Puzzle","Nintendo Ds, Xbox 360, Ios, Pc, Android",Teen,-0.2910016374372194,5,"['adventure', 'rpg', 'casual', 'puzzle']","['nintendo ds', 'xbox 360', 'ios', 'pc', 'android']",2042
Freddi Fish 5: The Case Of The Creature Of Coral Cove,4.24,"Adventure, Casual, Educational","Ios, Macos, Android, Pc, Linux",Everyone,0.9425023310224347,1,"['adventure', 'casual', 'educational']","['ios', 'macos', 'android', 'pc', 'linux']",2043
Danmaku Unlimited 2,2.85,"Action, Arcade, Indie","Android, Pc",Everyone,-1.1484373228299054,1,"['action', 'arcade', 'indie']","['android', 'pc']",2044
Antihero,3.18,"Strategy, Indie","Macos, Android, Pc",Teen,-0.652027189181508,5,"['strategy', 'indie']","['macos', 'android', 'pc']",2045
Secret Files 2: Puritas Cordis,3.82,"Adventure, Family","Android, Wii, Nintendo Ds, Nintendo Switch, Pc, Ios",Teen,0.3107076154699287,5,"['adventure', 'family']","['android', 'wii', 'nintendo ds', 'nintendo switch', 'pc', 'ios']",2046
Candy Blast,1.83,"Board Games, Casual, Indie","Android, Pc",Everyone,-2.682795917743133,1,"['board games', 'casual', 'indie']","['android', 'pc']",2047
Alien Shooter Td,3.31,"Action, Strategy, Indie","Ios, Pc, Android",Mature,-0.456471681986685,3,"['action', 'strategy', 'indie']","['ios', 'pc', 'android']",2048
Abalone,2.33,"Strategy, Board Games, Casual","Android, Pc, Ios",Everyone 10+,-1.930659351609198,2,"['strategy', 'board games', 'casual']","['android', 'pc', 'ios']",2049
Another Eden,4.0,"Adventure, Rpg","Pc, Android, Ios",Teen,0.5814767792781457,5,"['adventure', 'rpg']","['pc', 'android', 'ios']",2050
Grand Theft Auto V,4.47,Action,"Pc, Playstation 5, Xbox Series S/X, Playstation 4, Playstation 3, Xbox 360, Xbox One",Mature,1.2884851514440443,3,['action'],"['pc', 'playstation 5', 'xbox series s/x', 'playstation 4', 'playstation 3', 'xbox 360', 'xbox one']",2051
The Witcher 3: Wild Hunt,4.64,"Action, Rpg","Xbox Series S/X, Playstation 5, Macos, Playstation 4, Nintendo Switch, Pc, Xbox One",Mature,1.5442115839295825,3,"['action', 'rpg']","['xbox series s/x', 'playstation 5', 'macos', 'playstation 4', 'nintendo switch', 'pc', 'xbox one']",2052
Portal 2,4.59,"Shooter, Puzzle","Playstation 3, Pc, Xbox 360, Linux, Macos, Xbox One",Everyone 10+,1.468997927316189,2,"['shooter', 'puzzle']","['playstation 3', 'pc', 'xbox 360', 'linux', 'macos', 'xbox one']",2053
Counter-Strike: Global Offensive,3.57,Shooter,"Pc, Linux, Xbox 360, Playstation 3",Mature,-0.0653606675970389,3,['shooter'],"['pc', 'linux', 'xbox 360', 'playstation 3']",2054
Tomb Raider (2013),4.06,Action,"Playstation 3, Xbox 360, Macos, Pc, Xbox One, Playstation 4",Mature,0.6717331672142173,3,['action'],"['playstation 3', 'xbox 360', 'macos', 'pc', 'xbox one', 'playstation 4']",2055
Left 4 Dead 2,4.09,"Action, Shooter","Xbox 360, Linux, Pc, Macos",Mature,0.7168613611822537,3,"['action', 'shooter']","['xbox 360', 'linux', 'pc', 'macos']",2056
The Elder Scrolls V: Skyrim,4.42,"Action, Rpg","Pc, Xbox Series S/X, Playstation 5, Xbox One, Playstation 4, Nintendo Switch, Xbox 360, Playstation 3",Mature,1.213271494830651,3,"['action', 'rpg']","['pc', 'xbox series s/x', 'playstation 5', 'xbox one', 'playstation 4', 'nintendo switch', 'xbox 360', 'playstation 3']",2057
Red Dead Redemption 2,4.59,Action,"Pc, Playstation 4, Xbox One",Mature,1.468997927316189,3,['action'],"['pc', 'playstation 4', 'xbox one']",2058
Bioshock Infinite,4.38,"Action, Shooter","Playstation 4, Xbox 360, Nintendo Switch, Linux, Pc, Playstation 3, Xbox One",Mature,1.1531005695399363,3,"['action', 'shooter']","['playstation 4', 'xbox 360', 'nintendo switch', 'linux', 'pc', 'playstation 3', 'xbox one']",2059
Bioshock,4.36,"Action, Shooter","Playstation 3, Macos, Pc, Xbox 360",Mature,1.1230151068945795,3,"['action', 'shooter']","['playstation 3', 'macos', 'pc', 'xbox 360']",2060
Destiny 2,3.52,"Action, Shooter","Playstation 4, Xbox One, Pc, Web, Xbox Series S/X, Playstation 5",Teen,-0.1405743242104322,5,"['action', 'shooter']","['playstation 4', 'xbox one', 'pc', 'web', 'xbox series s/x', 'playstation 5']",2061
God Of War (2018),4.55,Action,"Pc, Playstation 4",Mature,1.4088270020254745,3,['action'],"['pc', 'playstation 4']",2062
Fallout 4,3.81,"Action, Rpg","Playstation 4, Pc, Playstation 5, Xbox One",Mature,0.2956648841472503,3,"['action', 'rpg']","['playstation 4', 'pc', 'playstation 5', 'xbox one']",2063
Payday 2,3.52,"Action, Shooter","Linux, Pc, Xbox One",Adults Only,-0.1405743242104322,0,"['action', 'shooter']","['linux', 'pc', 'xbox one']",2064
Team Fortress 2,3.68,"Action, Shooter","Pc, Macos, Linux",Mature,0.1001093769524272,3,"['action', 'shooter']","['pc', 'macos', 'linux']",2065
Doom (2016),4.38,"Action, Shooter","Pc, Playstation 4, Nintendo Switch, Xbox One",Mature,1.1531005695399363,3,"['action', 'shooter']","['pc', 'playstation 4', 'nintendo switch', 'xbox one']",2066
Cyberpunk 2077,4.21,"Action, Shooter, Rpg","Playstation 4, Pc, Xbox Series S/X, Playstation 5, Xbox One",Mature,0.8973741370543984,3,"['action', 'shooter', 'rpg']","['playstation 4', 'pc', 'xbox series s/x', 'playstation 5', 'xbox one']",2067
Grand Theft Auto Iv,4.26,Action,"Xbox 360, Pc, Playstation 3, Xbox One",Mature,0.9725877936677916,3,['action'],"['xbox 360', 'pc', 'playstation 3', 'xbox one']",2068
Rocket League,3.93,"Sports, Racing, Indie","Nintendo Switch, Linux, Macos, Xbox One, Pc, Playstation 4",Everyone,0.4761776600193949,1,"['sports', 'racing', 'indie']","['nintendo switch', 'linux', 'macos', 'xbox one', 'pc', 'playstation 4']",2069
Horizon Zero Dawn,4.28,"Action, Rpg","Pc, Playstation 4",Teen,1.0026732563131495,5,"['action', 'rpg']","['pc', 'playstation 4']",2070
Metro 2033,3.94,"Action, Shooter","Xbox 360, Pc",Mature,0.4912203913420733,3,"['action', 'shooter']","['xbox 360', 'pc']",2071
Batman: Arkham Knight,4.24,Action,"Pc, Nintendo Switch, Xbox One, Playstation 4",Mature,0.9425023310224347,3,['action'],"['pc', 'nintendo switch', 'xbox one', 'playstation 4']",2072
Metal Gear Solid V: The Phantom Pain,4.16,"Action, Shooter","Playstation 4, Pc, Xbox One, Playstation 3, Xbox 360",Mature,0.8221604804410052,3,"['action', 'shooter']","['playstation 4', 'pc', 'xbox one', 'playstation 3', 'xbox 360']",2073
Apex Legends,3.64,"Action, Shooter","Playstation 4, Nintendo Switch, Macos, Pc, Xbox One",Teen,0.0399384516617124,5,"['action', 'shooter']","['playstation 4', 'nintendo switch', 'macos', 'pc', 'xbox one']",2074
The Witcher 2: Assassins Of Kings Enhanced Edition,4.16,Rpg,"Macos, Pc, Xbox 360",Mature,0.8221604804410052,3,['rpg'],"['macos', 'pc', 'xbox 360']",2075
The Witcher: Enhanced Edition Director'S Cut,4.06,"Action, Rpg","Pc, Macos",Mature,0.6717331672142173,3,"['action', 'rpg']","['pc', 'macos']",2076
Half-Life 2: Lost Coast,3.45,Action,"Macos, Linux, Pc",Mature,-0.2458734434691829,3,['action'],"['macos', 'linux', 'pc']",2077
Middle-Earth: Shadow Of Mordor,3.9,"Action, Rpg","Linux, Xbox One, Xbox 360, Playstation 3, Playstation 4, Macos, Pc",Mature,0.4310494660513584,3,"['action', 'rpg']","['linux', 'xbox one', 'xbox 360', 'playstation 3', 'playstation 4', 'macos', 'pc']",2078
Hollow Knight,4.4,"Action, Indie, Platformer","Playstation 4, Linux, Macos, Pc, Nintendo Switch, Xbox One",Everyone 10+,1.1831860321852945,2,"['action', 'indie', 'platformer']","['playstation 4', 'linux', 'macos', 'pc', 'nintendo switch', 'xbox one']",2079
Half-Life,4.38,"Action, Shooter","Linux, Macos, Pc, Dreamcast, Playstation 2",Mature,1.1531005695399363,3,"['action', 'shooter']","['linux', 'macos', 'pc', 'dreamcast', 'playstation 2']",2080
Half-Life 2: Deathmatch,3.28,Action,"Linux, Macos, Pc",Mature,-0.5015998759547214,3,['action'],"['linux', 'macos', 'pc']",2081
Dark Souls Iii,4.4,"Action, Rpg","Xbox One, Playstation 4, Pc",Mature,1.1831860321852945,3,"['action', 'rpg']","['xbox one', 'playstation 4', 'pc']",2082
Bioshock Remastered,4.24,Shooter,"Playstation 4, Nintendo Switch, Macos, Pc, Xbox One",Mature,0.9425023310224347,3,['shooter'],"['playstation 4', 'nintendo switch', 'macos', 'pc', 'xbox one']",2083
Mirror'S Edge,4.07,Action,"Xbox 360, Playstation 3, Pc",Teen,0.686775898536897,5,['action'],"['xbox 360', 'playstation 3', 'pc']",2084
Hitman,3.93,"Action, Shooter, Simulation","Playstation 4, Linux, Macos, Pc, Xbox One",Adults Only,0.4761776600193949,0,"['action', 'shooter', 'simulation']","['playstation 4', 'linux', 'macos', 'pc', 'xbox one']",2085
Outlast,3.74,"Action, Indie","Linux, Macos, Nintendo Switch, Pc, Xbox One, Playstation 4",Mature,0.1903657648884996,3,"['action', 'indie']","['linux', 'macos', 'nintendo switch', 'pc', 'xbox one', 'playstation 4']",2086
Deus Ex: Mankind Divided,3.96,"Action, Rpg","Linux, Pc, Xbox One, Macos, Playstation 4",Mature,0.5213058539874308,3,"['action', 'rpg']","['linux', 'pc', 'xbox one', 'macos', 'playstation 4']",2087
Far Cry 3,4.25,"Action, Shooter","Xbox One, Xbox 360, Playstation 3, Pc, Playstation 4",Mature,0.9575450623451132,3,"['action', 'shooter']","['xbox one', 'xbox 360', 'playstation 3', 'pc', 'playstation 4']",2088
Garry'S Mod,3.8,"Action, Adventure, Simulation, Casual, Indie","Linux, Macos, Pc",Rating Pending,0.2806221528245712,4,"['action', 'adventure', 'simulation', 'casual', 'indie']","['linux', 'macos', 'pc']",2089
Amnesia: The Dark Descent,3.65,"Action, Adventure, Indie","Linux, Macos, Pc",Mature,0.0549811829843907,3,"['action', 'adventure', 'indie']","['linux', 'macos', 'pc']",2090
Alan Wake,4.09,"Action, Shooter, Adventure","Xbox 360, Xbox One, Pc",Teen,0.7168613611822537,5,"['action', 'shooter', 'adventure']","['xbox 360', 'xbox one', 'pc']",2091
Half-Life Deathmatch: Source,3.21,Action,"Macos, Linux, Pc",Mature,-0.6068989952134722,3,['action'],"['macos', 'linux', 'pc']",2092
Wolfenstein: The New Order,4.18,"Action, Shooter","Xbox One, Pc, Xbox 360, Playstation 3, Playstation 4",Mature,0.8522459430863619,3,"['action', 'shooter']","['xbox one', 'pc', 'xbox 360', 'playstation 3', 'playstation 4']",2093
Spec Ops: The Line,4.09,"Action, Shooter","Xbox 360, Playstation 3, Xbox One, Pc",Mature,0.7168613611822537,3,"['action', 'shooter']","['xbox 360', 'playstation 3', 'xbox one', 'pc']",2094
Marvel'S Spider-Man,4.45,Action,"Playstation 4, Pc, Playstation 5",Teen,1.2583996887986877,5,['action'],"['playstation 4', 'pc', 'playstation 5']",2095
Saints Row: The Third,3.95,"Action, Adventure","Linux, Pc, Xbox One, Xbox 360, Playstation 3",Mature,0.5062631226647524,3,"['action', 'adventure']","['linux', 'pc', 'xbox one', 'xbox 360', 'playstation 3']",2096
Detroit: Become Human,4.33,"Action, Adventure","Pc, Playstation 4",Mature,1.0778869129265432,3,"['action', 'adventure']","['pc', 'playstation 4']",2097
Prey,4.28,"Action, Shooter, Rpg","Xbox One, Pc, Playstation 4",Mature,1.0026732563131495,3,"['action', 'shooter', 'rpg']","['xbox one', 'pc', 'playstation 4']",2098
Fallout: New Vegas,4.43,"Action, Shooter, Rpg","Xbox 360, Pc, Xbox One, Playstation 4, Playstation 3",Mature,1.2283142261533295,3,"['action', 'shooter', 'rpg']","['xbox 360', 'pc', 'xbox one', 'playstation 4', 'playstation 3']",2099
Borderlands,3.82,"Action, Shooter, Rpg","Pc, Xbox 360, Playstation 3",Adults Only,0.3107076154699287,0,"['action', 'shooter', 'rpg']","['pc', 'xbox 360', 'playstation 3']",2100
The Elder Scrolls V: Skyrim Special Edition,4.45,"Action, Rpg","Playstation 4, Pc, Xbox One",Mature,1.2583996887986877,3,"['action', 'rpg']","['playstation 4', 'pc', 'xbox one']",2101
Dishonored 2,4.26,"Action, Rpg","Xbox One, Pc, Playstation 4",Mature,0.9725877936677916,3,"['action', 'rpg']","['xbox one', 'pc', 'playstation 4']",2102
Company Of Heroes 2,3.09,Strategy,"Linux, Macos, Pc",Mature,-0.7874117710856169,3,['strategy'],"['linux', 'macos', 'pc']",2103
Injustice: Gods Among Us Ultimate Edition,3.53,"Action, Arcade, Fighting","Playstation 4, Ps Vita, Pc, Xbox 360, Playstation 3",Mature,-0.1255315928877538,3,"['action', 'arcade', 'fighting']","['playstation 4', 'ps vita', 'pc', 'xbox 360', 'playstation 3']",2104
Dishonored,4.37,"Action, Adventure, Rpg","Playstation 4, Playstation 3, Xbox 360, Pc, Xbox One",Mature,1.138057838217258,3,"['action', 'adventure', 'rpg']","['playstation 4', 'playstation 3', 'xbox 360', 'pc', 'xbox one']",2105
Hellblade: Senua'S Sacrifice,4.23,"Action, Adventure, Indie","Xbox One, Nintendo Switch, Playstation 4, Pc",Mature,0.9274595996997566,3,"['action', 'adventure', 'indie']","['xbox one', 'nintendo switch', 'playstation 4', 'pc']",2106
Sid Meier'S Civilization V,4.3,Strategy,"Pc, Macos, Linux",Everyone 10+,1.0327587189585066,2,['strategy'],"['pc', 'macos', 'linux']",2107
Hitman: Absolution,3.75,"Action, Shooter","Playstation 3, Xbox 360, Macos, Pc, Xbox One, Playstation 4",Mature,0.205408496211178,3,"['action', 'shooter']","['playstation 3', 'xbox 360', 'macos', 'pc', 'xbox one', 'playstation 4']",2108
For Honor,3.3,"Action, Massively Multiplayer","Xbox One, Playstation 4, Pc",Mature,-0.471514413309364,3,"['action', 'massively multiplayer']","['xbox one', 'playstation 4', 'pc']",2109
L.A. Noire,4.16,"Action, Adventure","Playstation 4, Playstation 3, Xbox 360, Pc, Xbox One, Nintendo Switch",Mature,0.8221604804410052,3,"['action', 'adventure']","['playstation 4', 'playstation 3', 'xbox 360', 'pc', 'xbox one', 'nintendo switch']",2110
Assassin’S Creed Iv: Black Flag,4.15,Action,"Xbox 360, Xbox One, Pc, Nintendo Switch, Wii U, Playstation 3, Playstation 4",Mature,0.8071177491183268,3,['action'],"['xbox 360', 'xbox one', 'pc', 'nintendo switch', 'wii u', 'playstation 3', 'playstation 4']",2590
Control,4.15,"Action, Shooter, Adventure","Xbox Series S/X, Playstation 5, Xbox One, Playstation 4, Pc",Mature,0.8071177491183268,3,"['action', 'shooter', 'adventure']","['xbox series s/x', 'playstation 5', 'xbox one', 'playstation 4', 'pc']",2112
Star Wars Jedi: Fallen Order,4.14,"Action, Adventure","Playstation 4, Pc, Playstation 5, Xbox One",Teen,0.792075017795647,5,"['action', 'adventure']","['playstation 4', 'pc', 'playstation 5', 'xbox one']",2113
Counter-Strike: Source,3.75,Shooter,"Linux, Macos, Pc",Mature,0.205408496211178,3,['shooter'],"['linux', 'macos', 'pc']",2114
Dead Space (2008),4.38,"Action, Shooter","Playstation 3, Pc, Xbox One, Xbox 360",Mature,1.1531005695399363,3,"['action', 'shooter']","['playstation 3', 'pc', 'xbox one', 'xbox 360']",2115
Uncharted 4: A Thief’S End,4.49,"Action, Shooter","Playstation 5, Playstation 4",Teen,1.3185706140894025,5,"['action', 'shooter']","['playstation 5', 'playstation 4']",2591
