Name,Rating,Genres,Platforms,ESRB,Rating_scaled,ESRB_cat,Genre_Action,Genre_Adventure,Genre_Arcade,Genre_Board Games,Genre_Card,Genre_Casual,Genre_Educational,Genre_Family,Genre_Fighting,Genre_Indie,Genre_Massively Multiplayer,Genre_Platformer,Genre_Puzzle,Genre_Racing,Genre_Rpg,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Platform_3Do,Platform_Android,Platform_Apple Ii,Platform_Atari 2600,Platform_Atari 5200,Platform_Atari 8-Bit,Platform_Atari St,Platform_Classic Macintosh,Platform_Commodore / Amiga,Platform_Dreamcast,Platform_Game Boy,Platform_Game Boy Advance,Platform_Game Boy Color,Platform_Game Gear,Platform_Gamecube,Platform_Genesis,Platform_Ios,Platform_Jaguar,Platform_Linux,Platform_Macos,Platform_Neo Geo,Platform_Nes,Platform_Nintendo 3Ds,Platform_Nintendo 64,Platform_Nintendo Ds,Platform_Nintendo Dsi,Platform_Nintendo Switch,Platform_Pc,Platform_Playstation,Platform_Playstation 2,Platform_Playstation 3,Platform_Playstation 4,Platform_Playstation 5,Platform_Ps Vita,Platform_Psp,Platform_Sega 32X,Platform_Sega Cd,Platform_Sega Master System,Platform_Sega Saturn,Platform_Snes,Platform_Web,Platform_Wii,Platform_Wii U,Platform_Xbox,Platform_Xbox 360,Platform_Xbox One,Platform_Xbox Series S/X,Cluster,db_id
Call Of Duty 4: Modern Warfare,4.39,"Action, Shooter","Nintendo Ds, Pc, Xbox One, Macos, Wii, Xbox 360, Playstation 3, Playstation 4",Mature,1.1681433008626148,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2381
Gone Home,3.74,"Adventure, Indie","Nintendo Switch, Ios, Playstation 4, Pc, Macos, Linux",Teen,0.1903657648884996,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2382
Tomb Raider: Anniversary,3.95,"Action, Adventure","Macos, Pc, Psp, Playstation 2, Xbox 360, Wii, Ios",Teen,0.5062631226647524,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2383
Awesomenauts,3.06,"Action, Strategy, Indie, Platformer","Playstation 3, Xbox 360, Macos, Pc, Linux",Teen,-0.8325399650536527,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2384
Arma: Cold War Assault,2.87,"Action, Strategy, Simulation",Pc,Mature,-1.118351860184548,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2385
System Shock 2,4.15,"Action, Shooter, Rpg","Pc, Macos, Linux",Mature,0.8071177491183268,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2386
Ghostrunner,3.85,Action,"Playstation 5, Xbox Series S/X, Playstation 4, Nintendo Switch, Pc, Xbox One",Mature,0.3558358094379651,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2387
Baldur'S Gate Iii,4.44,"Adventure, Rpg, Strategy","Macos, Pc, Xbox Series S/X, Playstation 5",Mature,1.2433569574760093,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2388
Sonic Generations,3.9,"Action, Arcade, Family, Platformer","Pc, Nintendo 3Ds, Xbox 360, Playstation 3, Playstation 4, Xbox One",Everyone 10+,0.4310494660513584,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2389
Metro: Last Light,4.12,"Action, Shooter","Pc, Playstation 3, Xbox 360",Mature,0.7619895551502903,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2390
Spyro Reignited Trilogy,4.13,"Action, Adventure","Xbox One, Playstation 4, Pc, Nintendo Switch",Everyone 10+,0.7770322864729686,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2391
Kerbal Space Program,4.16,"Simulation, Indie","Linux, Macos, Pc, Xbox One, Playstation 4",Everyone,0.8221604804410052,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2392
Never Alone,3.47,"Adventure, Casual, Indie","Playstation 4, Playstation 3, Wii U, Linux, Macos, Nintendo Switch, Pc, Xbox One",Everyone 10+,-0.2157879808238255,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2393
7 Days To Die,3.35,"Shooter, Rpg, Indie","Xbox One, Playstation 4, Pc, Macos, Linux",Mature,-0.3963007566959701,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2394
Marvel'S Spider-Man: Miles Morales,4.27,Action,"Playstation 5, Pc, Playstation 4",Teen,0.98763052499047,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2395
Battlefield: Bad Company 2,4.13,"Action, Shooter","Xbox 360, Playstation 3, Pc, Xbox One",Mature,0.7770322864729686,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2396
Deus Ex 2: Invisible War,3.1,"Action, Rpg","Pc, Xbox",Mature,-0.7723690397629378,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2397
Deadlight,3.62,"Action, Indie, Platformer","Pc, Xbox 360",Adults Only,0.0098529890163549,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2398
Kholat,2.65,"Adventure, Simulation, Indie","Xbox One, Nintendo Switch, Playstation 4, Pc",Teen,-1.44929194928348,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2399
Tekken 7,4.02,"Action, Sports, Fighting","Playstation 4, Pc, Xbox One",Teen,0.6115622419235024,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2400
God Of War Iii Remastered,4.11,"Action, Adventure",Playstation 4,Mature,0.7469468238276119,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2401
Evolve Stage 2,2.58,Action,Pc,Mature,-1.5545910685422306,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2402
Hell Yeah! Wrath Of The Dead Rabbit,2.45,"Action, Arcade, Platformer","Playstation 3, Xbox 360, Pc",Teen,-1.7501465757370536,5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2403
Outland,2.9,"Action, Adventure, Indie, Platformer","Playstation 3, Xbox 360, Macos, Pc, Linux",Everyone 10+,-1.0732236662165122,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2404
Blasphemous,4.06,"Action, Adventure, Indie, Platformer","Xbox One, Nintendo Switch, Playstation 4, Pc, Linux, Macos",Mature,0.6717331672142173,3,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2405
Shadow Warrior 2,3.51,"Action, Shooter, Adventure","Xbox One, Playstation 4, Pc",Mature,-0.1556170555331112,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2406
Just Cause,3.3,"Action, Shooter","Xbox 360, Playstation 2, Xbox, Pc",Mature,-0.471514413309364,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2407
Styx: Master Of Shadows,3.16,"Action, Rpg","Xbox One, Playstation 4, Pc",Mature,-0.6821126518268654,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2408
Uncharted: The Lost Legacy,4.27,"Action, Adventure","Playstation 4, Playstation 5",Teen,0.98763052499047,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2409
Renegade Ops,2.98,"Action, Shooter","Playstation 3, Xbox 360, Pc",Teen,-0.9528818156350825,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2410
Stories: The Path Of Destinies,3.22,"Action, Rpg, Indie, Platformer","Playstation 4, Pc, Xbox One",Teen,-0.5918562638907932,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2411
Mortal Kombat Komplete Edition,4.11,"Arcade, Fighting","Playstation 3, Xbox 360, Pc",Adults Only,0.7469468238276119,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2412
Saints Row: Gat Out Of Hell,3.16,"Action, Adventure","Linux, Pc, Xbox One, Playstation 3, Playstation 4, Xbox 360",Mature,-0.6821126518268654,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2413
Steep,3.48,"Action, Simulation, Sports","Xbox One, Playstation 4, Pc",Teen,-0.2007452495011471,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2414
Hellblade: Senua'S Sacrifice Vr Edition,3.57,"Action, Adventure, Indie",Pc,Adults Only,-0.0653606675970389,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415
Uncharted 2: Among Thieves,4.39,"Action, Shooter","Playstation 4, Playstation 3",Teen,1.1681433008626148,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2416
Serious Sam: The First Encounter,4.03,"Action, Shooter, Indie",Pc,Adults Only,0.6266049732461821,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417
Fallout 76,2.85,"Action, Adventure, Rpg","Playstation 4, Xbox One, Pc",Mature,-1.1484373228299054,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2418
Mass Effect: Legendary Edition,4.57,"Action, Shooter, Adventure, Rpg","Playstation 5, Xbox Series S/X, Playstation 4, Pc, Xbox One",Mature,1.4389124646708322,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2419
Fable Anniversary,4.07,Rpg,"Xbox 360, Pc",Mature,0.686775898536897,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2420
Mass Effect: Andromeda,3.21,"Action, Rpg","Xbox One, Pc, Playstation 4",Mature,-0.6068989952134722,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2421
Furi,3.93,"Action, Arcade","Pc, Playstation 4, Xbox One, Nintendo Switch",Mature,0.4761776600193949,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2422
Prince Of Persia (2008),3.78,"Action, Adventure","Pc, Macos, Playstation 3, Xbox 360",Teen,0.2505366901792138,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2423
Mirror'S Edge Catalyst,3.49,"Action, Adventure, Platformer","Playstation 4, Pc, Xbox One",Teen,-0.185702518178468,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2424
"Warhammer 40,000: Dawn Of War - Game Of The Year Edition",3.98,Strategy,Pc,Mature,0.5513913166327882,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2597
Prototype,3.8,"Action, Adventure, Strategy, Casual","Pc, Playstation 3, Playstation 4, Xbox One, Xbox 360",Mature,0.2806221528245712,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2426
Hitman: Codename 47,3.83,"Action, Shooter",Pc,Mature,0.3257503467926077,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2427
Strider,3.3,"Action, Adventure, Arcade","Pc, Xbox One, Playstation 3, Playstation 4, Xbox 360",Everyone 10+,-0.471514413309364,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2428
Doom 3,3.91,"Action, Shooter","Pc, Playstation 4, Xbox One, Linux, Macos, Nintendo Switch, Xbox",Mature,0.4460921973740375,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2429
Viking: Battle For Asgard,2.51,"Action, Adventure, Rpg, Fighting","Playstation 3, Xbox 360, Pc",Adults Only,-1.659890187800982,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2430
Steamworld Dig,3.83,"Action, Adventure, Indie, Puzzle, Platformer","Nintendo Switch, Nintendo 3Ds, Xbox One, Pc, Macos, Linux, Wii U, Playstation 4, Ps Vita",Everyone 10+,0.3257503467926077,2,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2431
Dishonored: Death Of The Outsider,4.04,Action,"Playstation 4, Xbox One, Pc",Mature,0.6416477045688606,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2432
Crypt Of The Necrodancer,3.99,"Action, Rpg, Indie","Xbox One, Ios, Pc, Macos, Linux, Nintendo Switch, Playstation 4, Ps Vita",Teen,0.5664340479554673,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2433
World Of Tanks,2.92,"Action, Shooter, Massively Multiplayer","Playstation 4, Pc, Xbox 360, Xbox One",Teen,-1.0431382035711547,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2434
Elite Dangerous,3.93,"Action, Adventure, Rpg, Simulation, Massively Multiplayer","Xbox One, Pc, Macos, Playstation 4",Teen,0.4761776600193949,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2435
Darksiders Iii,3.44,"Action, Adventure, Rpg","Playstation 4, Pc, Nintendo Switch, Xbox One",Mature,-0.2609161747918619,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2436
The Vanishing Of Ethan Carter,3.76,"Action, Adventure, Indie","Xbox One, Pc, Nintendo Switch, Playstation 4",Mature,0.2204512275338563,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2437
Need For Speed Heat,3.26,"Racing, Arcade","Playstation 4, Pc, Xbox One",Teen,-0.5316853386000789,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2438
Overlord Ii,3.78,"Action, Rpg","Xbox One, Xbox 360, Pc, Macos, Linux, Playstation 3",Teen,0.2505366901792138,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2439
Dead Rising 2,3.54,Action,"Xbox One, Pc, Xbox 360, Playstation 3, Playstation 4",Mature,-0.1104888615650747,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2440
Uncharted: Drake'S Fortune,4.03,"Action, Shooter","Playstation 3, Playstation 4",Teen,0.6266049732461821,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2441
Unravel,3.94,"Action, Adventure, Arcade, Puzzle, Platformer","Playstation 4, Xbox 360, Nintendo Switch, Pc, Xbox One",Everyone,0.4912203913420733,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2442
Plague Inc: Evolved,3.98,"Strategy, Simulation, Casual, Indie","Nintendo Switch, Linux, Macos, Pc, Playstation 4, Xbox One",Everyone 10+,0.5513913166327882,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2443
Eve Online,3.35,"Action, Rpg, Strategy, Massively Multiplayer","Pc, Linux, Macos",Teen,-0.3963007566959701,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2444
Star Wars Jedi Knight Ii: Jedi Outcast,4.19,"Action, Shooter, Adventure","Nintendo Switch, Pc, Macos, Playstation 4, Classic Macintosh, Xbox, Gamecube",Teen,0.8672886744090417,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2445
